id,Runs_Scored,Extra_runs,id,Bowler,Striker,strike_position,playerout,wickets,matchdatesk,bowlingteamsk,battingteamsk,matchdate,total_runs,high_runs,bat_skill,bat_Experience,cumulative_overs,bowl_skill,bowl_experience,innings,striker_dob,bowler_dob,matchyear,striker_age,bowler_age,is2017,2013,over,spin,BowlerType,batting_hand
"598032,1,09",14,1,"598032,1,09",106,135,2.0,0,0,20130423,9,1,4/23/2013,15,True,31.0,165.0,1,77.0,255.0,1,1982,1973,2013,31,40,0,1,9,0,pace,Right-hand bat
"1082627,1,06",9,3,"1082627,1,06",462,42,4.0,0,0,20170430,0,10,4/30/2017,12,True,88.0,526.0,1,16.0,53.0,1,1981,1990,2017,36,27,1,0,6,1,leg_spin,Left-hand bat
"1082624,2,02",7,0,"1082624,2,02",346,8,4.0,0,1,20170429,11,1,4/29/2017,7,False,144.0,646.0,0,48.0,165.0,2,1975,1990,2017,42,27,1,0,2,0,pace,Right-hand bat
"336015,1,01",2,0,"336015,1,01",94,128,1.0,0,0,20080508,1,0,5/8/2008,2,False,1.0,13.0,0,87.0,345.0,1,1983,1986,2008,25,22,0,0,1,0,pace,Right-hand bat
"392221,2,03",9,0,"392221,2,03",179,28,2.0,0,0,20090509,7,3,5/9/2009,9,False,5.0,34.0,0,4.0,17.0,2,1984,1980,2009,25,29,0,0,3,0,pace,Left-hand bat
"548383,1,12",10,0,"548383,1,12",232,9,3.0,0,0,20120522,5,0,5/22/2012,10,False,47.0,406.0,0,93.0,324.0,1,1983,1985,2012,29,27,0,0,12,0,pace,Right-hand bat
"729298,1,11",12,0,"729298,1,11",293,21,3.0,0,1,20140421,5,2,4/21/2014,12,True,126.0,545.0,1,37.0,187.0,1,1978,1985,2014,36,29,0,0,11,1,off_spin,Left-hand bat
"336014,1,15",14,0,"336014,1,15",435,42,4.0,0,0,20080508,2,5,5/8/2008,14,True,88.0,526.0,1,7.0,22.0,1,1981,1982,2008,27,26,0,0,15,0,pace,Left-hand bat
"1082610,1,08",21,0,"1082610,1,08",35,8,4.0,0,0,20170418,12,1,4/18/2017,21,True,144.0,646.0,1,83.0,325.0,1,1975,1985,2017,42,32,1,0,8,1,off_spin,Right-hand bat
"501226,2,04",13,0,"501226,2,04",126,19,1.0,0,1,20110422,6,2,4/22/2011,13,True,59.0,308.0,1,68.0,227.0,2,1981,1987,2011,30,24,0,0,4,0,pace,Left-hand bat
"980970,2,02",7,0,"980970,2,02",408,426,2.0,0,0,20160505,5,11,5/5/2016,7,False,5.0,21.0,0,10.0,30.0,2,1983,1989,2016,33,27,0,0,2,0,pace,Left-hand bat
"734016,1,13",6,1,"734016,1,13",154,351,4.0,0,0,20140515,5,4,5/15/2014,7,False,37.0,201.0,0,20.0,112.0,1,1985,1977,2014,29,37,0,0,13,1,off_spin,Right-hand bat
"392210,1,02",10,0,"392210,1,02",126,53,2.0,0,0,20090502,4,7,5/2/2009,10,False,61.0,282.0,0,68.0,227.0,1,1982,1987,2009,27,22,0,0,2,0,pace,Left-hand bat
"501246,1,17",1,0,"501246,1,17",235,221,6.0,0,1,20110504,9,6,5/4/2011,1,False,66.0,239.0,0,42.0,155.0,1,1986,1991,2011,25,20,0,0,17,1,off_spin,Right-hand bat
"419135,2,07",7,0,"419135,2,07",71,57,5.0,2,0,20100328,6,7,3/28/2010,7,False,114.0,562.0,0,118.0,341.0,2,1975,1980,2010,35,30,0,0,7,0,pace,Right-hand bat
"548331,2,14",3,1,"548331,2,14",136,204,4.0,0,1,20120417,7,4,4/17/2012,4,False,12.0,64.0,0,121.0,442.0,2,1980,1977,2012,32,35,0,0,14,1,leg_spin,Right-hand bat
"981018,2,15",14,0,"981018,2,15",147,140,8.0,0,0,20160524,12,1,5/24/2016,14,True,3.0,10.0,1,23.0,90.0,2,1977,1987,2016,39,29,0,0,15,0,pace,Left-hand bat
"598060,1,19",5,1,"598060,1,19",194,366,8.0,1,0,20130511,6,9,5/11/2013,6,False,1.0,4.0,0,143.0,432.0,1,1993,1983,2013,20,30,0,1,19,0,pace,Right-hand bat
"501240,1,17",5,0,"501240,1,17",38,171,6.0,0,0,20110501,4,9,5/1/2011,5,False,14.0,75.0,0,55.0,199.0,1,1986,1982,2011,25,29,0,0,17,1,leg_spin,Right-hand bat
"548360,1,10",4,0,"548360,1,10",50,21,4.0,0,0,20120506,6,2,5/6/2012,4,False,126.0,545.0,0,123.0,487.0,1,1978,1974,2012,34,38,0,0,10,1,off_spin,Left-hand bat
"829828,1,11",12,0,"829828,1,11",35,383,1.0,0,0,20150524,2,6,5/24/2015,12,True,29.0,140.0,1,83.0,325.0,1,1994,1985,2015,21,30,0,0,11,1,off_spin,Right-hand bat
"981020,1,02",8,0,"981020,1,02",190,42,2.0,0,1,20160525,0,10,5/25/2016,8,False,88.0,526.0,0,81.0,272.0,1,1981,1987,2016,35,29,0,0,2,0,pace,Left-hand bat
"419131,1,20",2,2,"419131,1,20",238,61,10.0,1,1,20100326,4,7,3/26/2010,4,False,0.0,10.0,0,24.0,81.0,1,1984,1986,2010,26,24,0,0,20,0,pace,Right-hand bat
"392244,2,09",6,0,"392244,2,09",131,177,3.0,0,1,20090524,7,1,5/24/2009,6,False,4.0,22.0,0,96.0,318.0,2,1983,1989,2009,26,20,0,0,9,1,off_spin,Right-hand bat
"419115,1,19",8,0,"419115,1,19",151,57,5.0,1,1,20100314,2,7,3/14/2010,8,False,114.0,562.0,0,76.0,256.0,1,1975,1990,2010,35,20,0,0,19,0,pace,Right-hand bat
"392224,2,09",8,1,"392224,2,09",84,187,2.0,0,2,20090510,0,5,5/10/2009,9,False,118.0,509.0,0,51.0,273.0,2,1979,1988,2009,30,21,0,0,9,0,pace,Left-hand bat
"980920,2,19",4,0,"980920,2,19",166,40,2.0,0,0,20160416,10,0,4/16/2016,4,False,106.0,597.0,0,50.0,174.0,2,1978,1983,2016,38,33,0,0,19,1,leg_spin,Left-hand bat
"729316,2,03",7,1,"729316,2,03",94,147,1.0,0,0,20140427,10,2,4/27/2014,8,False,73.0,309.0,0,87.0,345.0,2,1987,1986,2014,27,28,0,0,3,0,pace,Right-hand bat
"336018,1,02",7,1,"336018,1,02",29,107,3.0,1,0,20080510,3,2,5/10/2008,8,False,5.0,25.0,0,89.0,345.0,1,1981,1988,2008,27,20,0,0,2,0,pace,Left-hand bat
"336028,2,03",0,2,"336028,2,03",102,8,2.0,1,1,20080517,4,1,5/17/2008,2,False,144.0,646.0,0,17.0,42.0,2,1975,1984,2008,33,24,0,0,3,0,pace,Right-hand bat
"335989,2,11",9,0,"335989,2,11",38,40,1.0,0,0,20080419,4,5,4/19/2008,9,False,106.0,597.0,0,55.0,199.0,2,1978,1982,2008,30,26,0,0,11,1,leg_spin,Left-hand bat
"419142,1,16",26,0,"419142,1,16",226,185,1.0,0,0,20100403,4,2,4/3/2010,26,True,55.0,357.0,1,5.0,18.0,1,1980,1990,2010,30,20,0,0,16,0,pace,Right-hand bat
"501215,1,01",5,2,"501215,1,01",61,263,1.0,0,0,20110415,8,6,4/15/2011,7,False,1.0,21.0,0,84.0,299.0,1,1986,1984,2011,25,27,0,0,1,0,pace,Right-hand bat
"980928,2,05",4,0,"980928,2,05",375,187,1.0,0,0,20160418,6,10,4/18/2016,4,False,118.0,509.0,0,46.0,175.0,2,1979,1990,2016,37,26,0,0,5,0,pace,Left-hand bat
"829778,2,10",6,0,"829778,2,10",163,303,4.0,0,0,20150502,10,2,5/2/2015,6,False,27.0,190.0,0,38.0,150.0,2,1988,1987,2015,27,28,0,0,10,0,pace,Right-hand bat
"829736,1,14",2,1,"829736,1,14",94,27,4.0,0,0,20150418,10,5,4/18/2015,3,False,55.0,277.0,0,87.0,345.0,1,1975,1986,2015,40,29,0,0,14,0,pace,Left-hand bat
"829784,1,03",11,0,"829784,1,03",378,21,3.0,0,0,20150504,1,2,5/4/2015,11,False,126.0,545.0,0,32.0,97.0,1,1978,1987,2015,37,28,0,0,3,0,pace,Left-hand bat
"392214,1,18",5,0,"392214,1,18",61,20,3.0,0,1,20090504,7,2,5/4/2009,5,False,107.0,410.0,0,84.0,299.0,1,1986,1984,2009,23,25,0,0,18,0,pace,Right-hand bat
"1082602,2,01",2,2,"1082602,2,01",452,17,4.0,0,0,20170414,1,6,4/14/2017,4,False,61.0,377.0,0,9.0,43.0,2,1971,1989,2017,46,28,1,0,1,1,leg_spin,Left-hand bat
"733978,1,01",5,0,"733978,1,01",15,203,1.0,0,0,20140503,6,3,5/3/2014,5,False,7.0,73.0,0,106.0,371.0,1,1978,1970,2014,36,44,0,0,1,0,pace,Right-hand bat
"598045,2,10",6,0,"598045,2,10",89,187,4.0,0,0,20130501,0,5,5/1/2013,6,False,118.0,509.0,0,76.0,274.0,2,1979,1984,2013,34,29,0,1,10,0,pace,Left-hand bat
"501218,2,08",10,0,"501218,2,08",157,41,2.0,1,0,20110417,9,5,4/17/2011,10,False,91.0,297.0,0,9.0,40.0,2,1985,1980,2011,26,31,0,0,8,0,pace,Right-hand bat
"598007,2,18",15,2,"598007,2,18",221,20,6.0,1,1,20130406,6,2,4/6/2013,17,True,107.0,410.0,1,58.0,200.0,2,1986,1986,2013,27,27,0,1,18,0,pace,Right-hand bat
"501239,2,12",4,1,"501239,2,12",228,40,3.0,0,0,20110430,3,0,4/30/2011,5,False,106.0,597.0,0,22.0,71.0,2,1978,1985,2011,33,26,0,0,12,1,off_spin,Left-hand bat
"501247,2,08",5,0,"501247,2,08",294,9,1.0,0,0,20110505,8,0,5/5/2011,5,False,47.0,406.0,0,8.0,27.0,2,1983,1984,2011,28,27,0,0,8,0,pace,Right-hand bat
"419159,2,06",17,0,"419159,2,06",230,158,3.0,1,0,20100414,4,1,4/14/2010,17,True,26.0,126.0,1,1.0,9.0,2,1974,1984,2010,36,26,0,0,6,1,off_spin,Right-hand bat
"548372,1,12",3,0,"548372,1,12",221,110,5.0,0,1,20120514,6,1,5/14/2012,3,False,88.0,369.0,0,58.0,200.0,1,1979,1986,2012,33,26,0,0,12,0,pace,Right-hand bat
"598075,2,12",2,1,"598075,2,12",350,221,5.0,1,1,20130521,2,6,5/21/2013,3,False,66.0,239.0,0,50.0,168.0,2,1986,1994,2013,27,19,0,1,12,0,pace,Right-hand bat
"392195,1,10",4,1,"392195,1,10",1,137,6.0,2,0,20090423,0,4,4/23/2009,5,False,0.0,10.0,0,11.0,46.0,1,1981,1981,2009,28,28,0,0,10,0,pace,Right-hand bat
"392204,2,18",11,0,"392204,2,18",104,11,5.0,0,0,20090429,0,1,4/29/2009,11,False,11.0,47.0,0,16.0,39.0,2,1977,1984,2009,32,25,0,0,18,1,off_spin,Right-hand bat
"598034,1,10",7,0,"598034,1,10",131,9,3.0,0,0,20130424,6,0,4/24/2013,7,False,47.0,406.0,0,96.0,318.0,1,1983,1989,2013,30,24,0,1,10,1,off_spin,Right-hand bat
"501236,2,03",5,0,"501236,2,03",194,6,2.0,0,0,20110429,6,4,4/29/2011,5,False,37.0,319.0,0,143.0,432.0,2,1978,1983,2011,33,28,0,0,3,0,pace,Right-hand bat
"548348,1,02",11,0,"548348,1,02",109,100,2.0,0,0,20120428,2,3,4/28/2012,11,False,67.0,337.0,0,83.0,288.0,1,1984,1984,2012,28,28,0,0,2,0,pace,Left-hand bat
"733998,1,03",4,0,"733998,1,03",94,355,1.0,0,1,20140510,10,5,5/10/2014,4,False,12.0,99.0,0,87.0,345.0,1,1990,1986,2014,24,28,0,0,3,0,pace,Left-hand bat
"729314,1,02",6,1,"729314,1,02",347,57,1.0,0,1,20140427,5,6,4/27/2014,7,False,114.0,562.0,0,26.0,105.0,1,1975,1983,2014,39,31,0,0,2,0,pace,Right-hand bat
"501219,2,13",7,0,"501219,2,13",196,40,2.0,0,0,20110417,4,0,4/17/2011,7,False,106.0,597.0,0,27.0,80.0,2,1978,1982,2011,33,29,0,0,13,0,pace,Left-hand bat
"734032,1,17",8,1,"734032,1,17",378,46,1.0,0,0,20140522,1,0,5/22/2014,9,False,69.0,515.0,0,32.0,97.0,1,1987,1987,2014,27,27,0,0,17,0,pace,Right-hand bat
"829710,1,15",21,0,"829710,1,15",232,372,5.0,0,0,20150408,0,6,4/8/2015,21,True,21.0,58.0,1,93.0,324.0,1,1991,1985,2015,24,30,0,0,15,0,pace,Left-hand bat
"392235,2,08",11,0,"392235,2,08",90,192,4.0,1,0,20090517,5,4,5/17/2009,11,False,10.0,60.0,0,28.0,70.0,2,1979,1987,2009,30,22,0,0,8,0,pace,Right-hand bat
"829826,1,04",2,0,"829826,1,04",201,162,1.0,0,0,20150522,2,1,5/22/2015,2,False,100.0,414.0,0,100.0,383.0,1,1987,1984,2015,28,31,0,0,4,1,off_spin,Left-hand bat
"501270,1,01",1,1,"501270,1,01",274,183,1.0,0,0,20110521,9,5,5/21/2011,2,False,38.0,201.0,0,15.0,53.0,1,1974,1980,2011,37,31,0,0,1,0,pace,Right-hand bat
"598063,2,07",7,0,"598063,2,07",364,6,1.0,0,0,20130512,2,4,5/12/2013,7,False,37.0,319.0,0,76.0,259.0,2,1978,1989,2013,35,24,0,1,7,0,pace,Right-hand bat
"829804,2,11",4,0,"829804,2,11",163,320,5.0,0,0,20150511,10,3,5/11/2015,4,False,47.0,181.0,0,38.0,150.0,2,1975,1987,2015,40,28,0,0,11,0,pace,Left-hand bat
"734024,1,11",0,0,"734024,1,11",374,158,2.0,0,1,20140519,3,5,5/19/2014,0,False,26.0,126.0,0,54.0,209.0,1,1974,1993,2014,40,21,0,0,11,1,off_spin,Right-hand bat
"980916,1,14",2,0,"980916,1,14",71,158,3.0,0,1,20160414,12,11,4/14/2016,2,False,26.0,126.0,0,118.0,341.0,1,1974,1980,2016,42,36,0,0,14,0,pace,Right-hand bat
"548336,1,01",3,0,"548336,1,01",15,319,1.0,0,0,20120420,1,3,4/20/2012,3,False,2.0,26.0,0,106.0,371.0,1,1989,1970,2012,23,42,0,0,1,0,pace,Right-hand bat
"1082641,1,19",6,1,"1082641,1,19",403,374,4.0,0,0,20170511,6,3,5/11/2017,7,False,22.0,91.0,0,49.0,155.0,1,1993,1981,2017,24,36,1,0,19,0,pace,Left-hand bat
"548336,2,12",10,0,"548336,2,12",256,162,2.0,0,0,20120420,3,1,4/20/2012,10,False,100.0,414.0,0,28.0,92.0,2,1987,1989,2012,25,23,0,0,12,1,off_spin,Left-hand bat
"598006,2,12",8,0,"598006,2,12",39,187,1.0,1,0,20130406,4,5,4/6/2013,8,False,118.0,509.0,0,63.0,252.0,2,1979,1981,2013,34,32,0,1,12,0,pace,Left-hand bat
"548322,1,06",10,0,"548322,1,06",196,57,3.0,0,0,20120411,4,6,4/11/2012,10,False,114.0,562.0,0,27.0,80.0,1,1975,1982,2012,37,30,0,0,6,0,pace,Right-hand bat
"980948,2,01",0,0,"980948,2,01",299,85,1.0,0,1,20160426,10,11,4/26/2016,0,False,80.0,505.0,0,98.0,333.0,2,1982,1984,2016,34,32,0,0,1,0,pace,Right-hand bat
"501275,1,14",15,0,"501275,1,14",50,8,3.0,0,0,20110527,6,1,5/27/2011,15,True,144.0,646.0,1,123.0,487.0,1,1975,1974,2011,36,37,0,0,14,1,off_spin,Right-hand bat
"548357,2,15",10,0,"548357,2,15",451,258,5.0,0,0,20120504,2,7,5/4/2012,10,False,11.0,50.0,0,22.0,62.0,2,1985,1981,2012,27,31,0,0,15,0,pace,Right-hand bat
"548347,2,02",8,0,"548347,2,02",293,133,3.0,1,0,20120427,5,6,4/27/2012,8,False,59.0,353.0,0,37.0,187.0,2,1987,1985,2012,25,27,0,0,2,1,off_spin,Right-hand bat
"829816,2,16",4,3,"829816,2,16",32,31,4.0,0,1,20150516,4,0,5/16/2015,7,False,73.0,306.0,0,87.0,313.0,2,1981,1980,2015,34,35,0,0,16,0,pace,Right-hand bat
"829722,1,02",5,0,"829722,1,02",453,41,2.0,0,0,20150412,6,3,4/12/2015,5,False,91.0,297.0,0,2.0,16.0,1,1985,1990,2015,30,25,0,0,2,0,pace,Right-hand bat
"598011,2,11",13,0,"598011,2,11",357,338,4.0,0,1,20130409,6,5,4/9/2013,13,True,2.0,23.0,1,56.0,187.0,2,1991,1985,2013,22,28,0,1,11,0,pace,Right-hand bat
"548326,2,15",2,0,"548326,2,15",94,158,3.0,0,1,20120419,7,5,4/19/2012,2,False,26.0,126.0,0,87.0,345.0,2,1974,1986,2012,38,26,0,0,15,0,pace,Right-hand bat
"501267,2,07",6,0,"501267,2,07",27,87,3.0,0,0,20110519,9,0,5/19/2011,6,False,39.0,238.0,0,31.0,143.0,2,1985,1975,2011,26,36,0,0,7,1,off_spin,Right-hand bat
"829820,1,16",5,0,"829820,1,16",221,325,8.0,0,1,20150517,6,10,5/17/2015,5,False,8.0,30.0,0,58.0,200.0,1,1992,1986,2015,23,29,0,0,16,0,pace,Right-hand bat
"981006,2,02",3,5,"981006,2,02",315,21,2.0,1,1,20160519,0,12,5/19/2016,8,False,126.0,545.0,0,90.0,323.0,2,1978,1971,2016,38,45,0,0,2,1,off_spin,Left-hand bat
"1082630,1,12",3,0,"1082630,1,12",347,396,4.0,0,1,20170502,5,10,5/2/2017,3,False,11.0,48.0,0,26.0,105.0,1,1992,1983,2017,25,34,1,0,12,0,pace,Right-hand bat
"980956,2,07",7,1,"980956,2,07",350,31,4.0,0,0,20160430,5,0,4/30/2016,8,False,73.0,306.0,0,50.0,168.0,2,1981,1994,2016,35,22,0,0,7,0,pace,Right-hand bat
"501259,2,16",4,0,"501259,2,16",35,4,5.0,2,0,20110513,8,3,5/13/2011,4,False,29.0,170.0,0,83.0,325.0,2,1980,1985,2011,31,26,0,0,16,1,off_spin,Right-hand bat
"598036,2,01",9,0,"598036,2,01",14,214,1.0,0,0,20130426,3,0,4/26/2013,9,False,22.0,111.0,0,87.0,424.0,2,1983,1978,2013,30,35,0,1,1,0,pace,Right-hand bat
"501207,2,05",5,0,"501207,2,05",210,171,2.0,0,0,20110410,3,9,4/10/2011,5,False,14.0,75.0,0,11.0,59.0,2,1986,1982,2011,25,29,0,0,5,0,pace,Right-hand bat
"734022,2,18",10,1,"734022,2,18",375,104,8.0,0,0,20140519,6,4,5/19/2014,11,False,34.0,188.0,0,46.0,175.0,2,1984,1990,2014,30,24,0,0,18,0,pace,Right-hand bat
"598004,1,20",15,1,"598004,1,20",126,162,1.0,0,0,20130404,6,1,4/4/2013,16,True,100.0,414.0,1,68.0,227.0,1,1987,1987,2013,26,26,0,1,20,0,pace,Left-hand bat
"980906,2,07",2,2,"980906,2,07",81,85,1.0,0,0,20160409,6,11,4/9/2016,4,False,80.0,505.0,0,105.0,354.0,2,1982,1977,2016,34,39,0,0,7,0,pace,Right-hand bat
"548316,2,02",11,1,"548316,2,02",109,42,2.0,0,0,20120407,2,7,4/7/2012,12,True,88.0,526.0,1,83.0,288.0,2,1981,1984,2012,31,28,0,0,2,0,pace,Left-hand bat
"734046,2,15",14,0,"734046,2,15",310,372,3.0,0,1,20140525,4,6,5/25/2014,14,True,21.0,58.0,1,62.0,209.0,2,1991,1990,2014,23,24,0,0,15,0,pace,Left-hand bat
"733978,1,16",5,0,"733978,1,16",50,197,5.0,0,1,20140503,6,3,5/3/2014,5,False,15.0,88.0,0,123.0,487.0,1,1981,1974,2014,33,40,0,0,16,1,off_spin,Right-hand bat
"1082628,2,13",8,0,"1082628,2,13",382,221,4.0,0,1,20170501,1,6,5/1/2017,8,False,66.0,239.0,0,68.0,201.0,2,1986,1985,2017,31,32,1,0,13,1,leg_spin,Right-hand bat
"733988,2,18",9,0,"733988,2,18",375,380,6.0,1,1,20140506,6,1,5/6/2014,9,False,0.0,10.0,0,46.0,175.0,2,1993,1990,2014,21,24,0,0,18,0,pace,Left-hand bat
"548334,2,17",10,0,"548334,2,17",450,183,3.0,0,0,20120510,7,5,5/10/2012,10,False,38.0,201.0,0,1.0,12.0,2,1974,1983,2012,38,29,0,0,17,0,pace,Right-hand bat
"598017,1,03",5,0,"598017,1,03",223,260,2.0,1,0,20130413,2,1,4/13/2013,5,False,22.0,129.0,0,34.0,109.0,1,1984,1980,2013,29,33,0,1,3,0,pace,Right-hand bat
"598049,2,09",6,0,"598049,2,09",348,362,4.0,0,0,20130504,5,10,5/4/2013,6,False,8.0,40.0,0,1.0,5.0,2,1991,1984,2013,22,29,0,1,9,1,leg_spin,Right-hand bat
"336032,2,07",4,0,"336032,2,07",82,33,5.0,2,0,20080520,0,4,5/20/2008,4,False,9.0,44.0,0,31.0,131.0,2,1970,1976,2008,38,32,0,0,7,0,pace,Right-hand bat
"598046,2,14",9,0,"598046,2,14",71,320,5.0,0,0,20130502,2,3,5/2/2013,9,False,47.0,181.0,0,118.0,341.0,2,1975,1980,2013,38,33,0,1,14,0,pace,Left-hand bat
"598072,1,06",1,2,"598072,1,06",232,46,1.0,0,1,20130519,5,9,5/19/2013,3,False,69.0,515.0,0,93.0,324.0,1,1987,1985,2013,26,28,0,1,6,0,pace,Right-hand bat
"336009,2,08",11,0,"336009,2,08",71,86,5.0,1,0,20080504,6,5,5/4/2008,11,False,2.0,10.0,0,118.0,341.0,2,1985,1980,2008,23,28,0,0,8,0,pace,Right-hand bat
"981020,1,13",12,0,"981020,1,13",462,394,4.0,0,0,20160525,0,10,5/25/2016,12,True,9.0,43.0,1,16.0,53.0,1,1988,1990,2016,28,26,0,0,13,1,leg_spin,Right-hand bat
"392242,1,09",7,0,"392242,1,09",56,135,4.0,0,0,20090522,7,5,5/22/2009,7,False,31.0,165.0,0,20.0,88.0,1,1982,1987,2009,27,22,0,0,9,1,off_spin,Right-hand bat
"419147,1,05",8,0,"419147,1,05",194,18,2.0,1,0,20100406,6,2,4/6/2010,8,False,36.0,130.0,0,143.0,432.0,1,1975,1983,2010,35,27,0,0,5,0,pace,Left-hand bat
"501245,2,01",5,0,"501245,2,01",298,19,1.0,0,0,20110504,4,2,5/4/2011,5,False,59.0,308.0,0,2.0,10.0,2,1981,1990,2011,30,21,0,0,1,1,off_spin,Left-hand bat
"980920,2,12",4,1,"980920,2,12",460,46,1.0,0,0,20160416,10,0,4/16/2016,5,False,69.0,515.0,0,18.0,64.0,2,1987,1992,2016,29,24,0,0,12,0,pace,Right-hand bat
"829728,2,14",12,0,"829728,2,14",71,334,5.0,0,0,20150430,2,0,4/30/2015,12,True,20.0,42.0,1,118.0,341.0,2,1983,1980,2015,32,35,0,0,14,0,pace,Right-hand bat
"598041,2,10",7,0,"598041,2,10",83,32,4.0,0,0,20130429,1,4,4/29/2013,7,False,69.0,293.0,0,36.0,192.0,2,1980,1988,2013,33,25,0,1,10,1,off_spin,Right-hand bat
"980980,2,10",8,0,"980980,2,10",232,88,4.0,0,0,20160508,0,12,5/8/2016,8,False,55.0,366.0,0,93.0,324.0,2,1979,1985,2016,37,31,0,0,10,0,pace,Right-hand bat
"598062,2,16",2,0,"598062,2,16",83,87,5.0,0,0,20130512,1,0,5/12/2013,2,False,39.0,238.0,0,36.0,192.0,2,1985,1988,2013,28,25,0,1,16,1,off_spin,Right-hand bat
"419138,2,16",10,1,"419138,2,16",14,21,3.0,0,0,20100331,1,2,3/31/2010,11,False,126.0,545.0,0,87.0,424.0,2,1978,1978,2010,32,32,0,0,16,0,pace,Left-hand bat
"336003,1,14",19,0,"336003,1,14",16,40,1.0,0,0,20080430,1,5,4/30/2008,19,True,106.0,597.0,1,1.0,10.0,1,1978,1985,2008,30,23,0,0,14,1,off_spin,Left-hand bat
"548328,2,03",9,0,"548328,2,03",14,40,2.0,1,0,20120415,3,0,4/15/2012,9,False,106.0,597.0,0,87.0,424.0,2,1978,1978,2012,34,34,0,0,3,0,pace,Left-hand bat
"980974,1,08",8,0,"980974,1,08",296,85,1.0,0,0,20160507,1,11,5/7/2016,8,False,80.0,505.0,0,36.0,143.0,1,1982,1985,2016,34,31,0,0,8,0,pace,Right-hand bat
"548350,1,18",7,0,"548350,1,18",196,199,5.0,0,1,20120429,4,5,4/29/2012,7,False,7.0,39.0,0,27.0,80.0,1,1987,1982,2012,25,30,0,0,18,0,pace,Right-hand bat
"548333,2,01",9,1,"548333,2,01",14,2,1.0,0,0,20120418,3,0,4/18/2012,10,False,81.0,380.0,0,87.0,424.0,2,1974,1978,2012,38,34,0,0,1,0,pace,Right-hand bat
"981000,1,06",9,0,"981000,1,06",32,40,2.0,0,0,20160516,1,0,5/16/2016,9,False,106.0,597.0,0,87.0,313.0,1,1978,1980,2016,38,36,0,0,6,0,pace,Left-hand bat
"980976,2,10",15,0,"980976,2,10",422,339,3.0,0,0,20160507,3,5,5/7/2016,15,True,23.0,133.0,1,7.0,34.0,2,1993,1991,2016,23,25,0,0,10,1,leg_spin,Right-hand bat
"598066,1,02",10,0,"598066,1,02",352,254,2.0,0,0,20130515,0,9,5/15/2013,10,False,30.0,201.0,0,9.0,32.0,1,1984,1981,2013,29,32,0,1,2,1,off_spin,Right-hand bat
"1082593,1,02",7,1,"1082593,1,02",67,2,4.0,0,0,20170407,0,12,4/7/2017,8,False,81.0,380.0,0,123.0,430.0,1,1974,1981,2017,43,36,1,0,2,1,leg_spin,Right-hand bat
"392226,2,02",4,1,"392226,2,02",174,157,1.0,0,0,20090512,0,1,5/12/2009,5,False,19.0,90.0,0,8.0,41.0,2,1980,1979,2009,29,30,0,0,2,1,off_spin,Left-hand bat
"729294,2,18",20,1,"729294,2,18",190,154,5.0,0,0,20140419,0,5,4/19/2014,21,True,62.0,289.0,1,81.0,272.0,2,1977,1987,2014,37,27,0,0,18,0,pace,Left-hand bat
"1082635,1,03",7,1,"1082635,1,03",15,17,4.0,0,0,20170506,5,6,5/6/2017,8,False,61.0,377.0,0,106.0,371.0,1,1971,1970,2017,46,47,1,0,3,0,pace,Left-hand bat
"335994,1,08",5,0,"335994,1,08",50,21,4.0,0,0,20080423,6,2,4/23/2008,5,False,126.0,545.0,0,123.0,487.0,1,1978,1974,2008,30,34,0,0,8,1,off_spin,Left-hand bat
"980940,1,03",5,0,"980940,1,03",299,185,1.0,0,1,20160423,10,3,4/23/2016,5,False,55.0,357.0,0,98.0,333.0,1,1980,1984,2016,36,32,0,0,3,0,pace,Right-hand bat
"548376,2,13",5,0,"548376,2,13",91,53,1.0,0,0,20120517,2,3,5/17/2012,5,False,61.0,282.0,0,17.0,58.0,2,1982,1989,2012,30,23,0,0,13,0,pace,Left-hand bat
"336006,1,02",6,1,"336006,1,02",117,17,1.0,0,0,20080502,5,2,5/2/2008,7,False,61.0,377.0,0,8.0,32.0,1,1971,1970,2008,37,38,0,0,2,0,pace,Left-hand bat
"1082631,1,12",15,0,"1082631,1,12",386,96,4.0,0,0,20170503,11,0,5/3/2017,15,True,69.0,343.0,1,41.0,120.0,1,1974,1990,2017,43,27,1,0,12,1,leg_spin,Right-hand bat
"336030,1,19",7,1,"336030,1,19",109,62,7.0,1,0,20080518,2,0,5/18/2008,8,False,48.0,183.0,0,83.0,288.0,1,1981,1984,2008,27,24,0,0,19,0,pace,Right-hand bat
"829826,1,03",10,0,"829826,1,03",73,8,2.0,0,0,20150522,2,1,5/22/2015,10,False,144.0,646.0,0,101.0,320.0,1,1975,1981,2015,40,34,0,0,3,0,pace,Right-hand bat
"598047,1,19",7,0,"598047,1,19",299,110,4.0,0,0,20130502,9,1,5/2/2013,7,False,88.0,369.0,0,98.0,333.0,1,1979,1984,2013,34,29,0,1,19,0,pace,Right-hand bat
"1082601,2,01",4,1,"1082601,2,01",367,315,4.0,0,0,20170413,3,0,4/13/2017,5,False,8.0,32.0,0,66.0,205.0,2,1971,1990,2017,46,27,1,0,1,0,pace,Left-hand bat
"729320,1,16",12,0,"729320,1,16",81,85,1.0,0,1,20140429,0,4,4/29/2014,12,True,80.0,505.0,1,105.0,354.0,1,1982,1977,2014,32,37,0,0,16,0,pace,Right-hand bat
